CardName,Set,CardNumber,VariantType,Rarity,Count,IsFoil
Hailfire Tank,TWI,496,Hyperspace,Common,1,False
The Invisible Hand,TWI,497,Hyperspace,Rare,1,False
Battle Droid Legion,TWI,498,Hyperspace,Uncommon,1,False
Droid Deployment,TWI,499,Hyperspace,Common,1,False
Merciless Contest,TWI,500,Hyperspace,Common,1,False
Execute Order 66,TWI,501,Hyperspace,Rare,1,False
Phase I Clone Trooper,TWI,502,Hyperspace,Common,1,False
Phase II Clone Trooper,TWI,503,Hyperspace,Common,1,False
Republic Commando,TWI,504,Hyperspace,Common,1,False
Eta-2 Light Interceptor,TWI,505,Hyperspace,Common,1,False
Armored Saber Tank,TWI,506,Hyperspace,Common,1,False
Tranquility,TWI,507,Hyperspace,Rare,1,False
AT-TE Vanguard,TWI,508,Hyperspace,Uncommon,1,False
Heroes on Both Sides,TWI,509,Hyperspace,Common,1,False
Sword and Shield Maneuver,TWI,510,Hyperspace,Uncommon,1,False
Drop In,TWI,511,Hyperspace,Common,1,False
Aggrieved Parliamentarian,TWI,512,Hyperspace,Common,1,False
Headhunter Squadron,TWI,513,Hyperspace,Common,1,False
Volunteer Soldier,TWI,514,Hyperspace,Common,1,False
Brain Invaders,TWI,515,Hyperspace,Rare,1,False
Hold-Out Blaster,TWI,516,Hyperspace,Common,1,False
Private Manufacturing,TWI,517,Hyperspace,Uncommon,1,False
Level 1313,TWI,518,Hyperspace,Common,1,False
Pyke Palace,TWI,519,Hyperspace,Common,1,False
